2,80431096945105E+36
2,9925140053999E+36
3,19218709994511E+36
3,40395902319053E+36
3,62848917888881E+36
3,86646891040214E+36
4,11862285436066E+36
4,38571034346548E+36
4,66852685991817E+36
4,96790554099388E+36
5,28471873831085E+36
5,61987963238576E+36
5,97434390410153E+36
6,34911146475164E+36
6,74522824636353E+36
7,16378805404268E+36
7,60593448211799E+36
8,07286289591051E+36
8,56582248098672E+36
9,08611836180057E+36
9,6351137916699E+36
1,02142324160757E+37
1,08249606113163E+37
1,14688499005924E+37
1,21475194496446E+37
1,28626586441088E+37
1,36160297508021E+37
1,44094706652005E+37
1,52448977474115E+37
1,61243087490008E+37
1,70497858330737E+37
1,8023498690067E+37
1,90477077517536E+37
2,01247675060162E+37
2,12571299149947E+37
2,24473479392686E+37
2,36980791707841E+37
2,50120895772933E+37
2,63922573611264E+37
2,78415769351706E+37
2,93631630189905E+37
3,09602548580762E+37
3,26362205692665E+37
3,43945616154518E+37
3,62389174127187E+37
3,81730700731619E+37
4,02009492866444E+37
4,23266373448528E+37
4,45543743110537E+37
4,68885633390217E+37
4,93337761446708E+37
5,18947586339883E+37
5,45764366909323E+37
5,73839221290222E+37
6,03225188104161E+37
6,33977289363382E+37
6,66152595127861E+37
6,99810289955161E+37
7,35011741183789E+37
7,71820569091392E+37
8,10302718969964E+37
8,50526535160822E+37
8,92562837092963E+37
9,36484997369037E+37
9,8236902194401E+37
1,03029363244226E+38
1,08034035065969E+38
1,13259358529808E+38
1,1871407209799E+38
1,24407220959228E+38
1,30348166400992E+38
1,36546595424732E+38
1,43012530609157E+38
1,49756340226786E+38
1,56788748619047E+38
1,64120846835308E+38
1,71764103541282E+38
1,79730376202357E+38
1,88031922547473E+38
1,96681412319243E+38
2,05691939316144E+38
2,15077033732629E+38
2,24850674803154E+38
2,35027303756182E+38
2,45621837084297E+38
2,56649680136694E+38
2,68126741040352E+38
2,80069444956344E+38
2,9249474867777E+38
3,05420155575943E+38
3,18863730901535E+38
3,32844117447464E+38
3,47380551580436E+38
3,6249287964812E+38
3,78201574769053E+38
3,9452775401245E+38
4,11493195975216E+38
4,29120358763528E+38
4,47432398386486E+38
4,66453187569395E+38
4,86207334994383E+38
5,06720204976125E+38
5,28017937580568E+38
5,50127469194643E+38
5,73076553555062E+38
5,96893783244402E+38
6,2160861166276E+38
6,47251375483414E+38
6,7385331760099E+38
7,01446610580749E+38
7,30064380617742E+38
7,59740732014653E+38
7,90510772187278E+38
8,22410637206698E+38
8,55477517887308E+38
8,89749686429964E+38
9,25266523629649E+38
9,62068546657132E+38
1,00019743742425E+39
1,03969607154248E+39
1,08060854788476E+39
1,12298021876025E+39
1,16685772071244E+39
1,21228900595039E+39
1,25932337442376E+39
1,30801150655168E+39
1,35840549661628E+39
1,41055888683126E+39
1,46452670209645E+39
1,52036548544902E+39
1,57813333422251E+39
1,63788993692463E+39
1,69969661084511E+39
1,76361634040492E+39
1,82971381625825E+39
1,89805547515892E+39
1,96870954060278E+39
2,04174606425803E+39
2,11723696819517E+39
2,19525608792891E+39
2,27587921628388E+39
2,35918414809668E+39
2,44525072576645E+39
2,53416088566665E+39
2,62599870543047E+39
2,72085045212289E+39
2,818804631312E+39
2,91995203705264E+39
3,02438580279565E+39
3,1322014532356E+39
3,2434969571107E+39
3,35837278096808E+39
3,47693194390823E+39
3,59928007332204E+39
3,72552546163465E+39
3,85577912406949E+39
3,99015485744723E+39
4,12876930003312E+39
4,2717419924476E+39
4,41919543965416E+39
4,57125517403921E+39
4,72804981959849E+39
4,88971115724481E+39
5,05637419125199E+39
5,22817721684986E+39
5,40526188898577E+39
5,58777329226724E+39
5,77586001210168E+39
5,96967420704817E+39
6,16937168239714E+39
6,37511196499335E+39
6,58705837931822E+39
6,8053781248471E+39
7,03024235469771E+39
7,26182625558572E+39
7,50030912910371E+39
7,74587447433972E+39
7,99871007185212E+39
8,25900806901683E+39
8,52696506676394E+39
8,80278220772036E+39
9,08666526577506E+39
9,37882473708429E+39
9,67947593253336E+39
9,98883907167248E+39
1,03071393781435E+40
1,06346071766153E+40
1,09714779912451E+40
1,13179926456825E+40
1,16743973646355E+40
1,20409438770144E+40
1,24178895206722E+40
1,28054973487596E+40
1,32040362377121E+40
1,36137809968875E+40
1,40350124798712E+40
1,44680176974689E+40
1,49130899324042E+40
1,53705288557382E+40
1,58406406450323E+40
1,63237381042704E+40
1,68201407855595E+40
1,73301751126287E+40
1,78541745061433E+40
1,83924795108542E+40
1,89454379246009E+40
1,95134049291873E+40
2,00967432231489E+40
2,06958231564301E+40
2,13110228669924E+40
2,19427284193696E+40
2,25913339451927E+40
2,32572417857003E+40
2,39408626362566E+40
2,46426156928947E+40
2,5362928800904E+40
2,61022386054838E+40
2,68609907044787E+40
2,76396398032189E+40
2,84386498714815E+40
2,92584943025954E+40
3,00996560747066E+40
3,0962627914226E+40
3,18479124614759E+40
3,27560224385587E+40
3,36874808194637E+40
3,46428210024347E+40
3,56225869846144E+40
3,66273335389896E+40
3,76576263936518E+40
3,87140424133969E+40
3,97971697836813E+40
4,09076081969538E+40
4,20459690413844E+40
4,32128755920072E+40
4,4408963204299E+40
4,56348795102108E+40
4,68912846166739E+40
4,81788513065972E+40
4,94982652423779E+40
5,08502251719415E+40
5,22354431373335E+40
5,3654644685879E+40
5,51085690839313E+40
5,65979695332268E+40
5,81236133898671E+40
5,96862823859437E+40
6,12867728538275E+40
6,29258959531404E+40
6,46044779004255E+40
6,63233602015379E+40
6,80833998867708E+40
6,9885469748738E+40
7,17304585830284E+40
7,36192714316523E+40
7,55528298292955E+40
7,75320720524007E+40
7,95579533710921E+40
8,16314463039609E+40
8,37535408757295E+40
8,59252448778113E+40
8,81475841317811E+40
9,04216027557764E+40
9,27483634338417E+40
9,51289476882356E+40
9,75644561547159E+40
1,00056008860816E+41
1,02604745507132E+41
1,05211825751636E+41
1,07878429497025E+41
1,10605757181125E+41
1,13395030070371E+41
1,16247490556363E+41
1,19164402455524E+41
1,22147051311868E+41
1,25196744702899E+41
1,28314812548642E+41
1,3150260742383E+41
1,34761504873261E+41
1,38092903730321E+41
1,4149822643871E+41
1,4497891937736E+41
1,48536453188571E+41
1,52172323109371E+41
1,55888049306114E+41
1,59685177212316E+41
1,63565277869757E+41
1,67529948272842E+41
1,71580811716241E+41
1,75719518145809E+41
1,79947744512808E+41
1,84267195131415E+41
1,88679602039556E+41
1,93186725363041E+41
1,97790353683033E+41
2,02492304406836E+41
2,0729442414203E+41
2,12198589073936E+41
2,17206705346431E+41
2,22320709446114E+41
2,27542568589824E+41
2,32874281115517E+41
2,38317876876497E+41
2,43875417639024E+41
2,49548997483265E+41
2,55340743207634E+41
2,61252814736476E+41
2,67287405531135E+41
2,73446743004374E+41
2,7973308893817E+41
2,86148739904861E+41
2,92696027691664E+41
2,99377319728539E+41
3,06195019519416E+41
3,1315156707676E+41
3,20249439359488E+41
3,2749115071422E+41
3,34879253319857E+41
3,42416337635491E+41
3,50105032851619E+41
3,57948007344672E+41
3,65947969134837E+41
3,74107666347166E+41
3,82429887675956E+41
3,90917462852396E+41
3,99573263115462E+41
4,08400201686049E+41
4,17401234244315E+41
4,26579359410249E+41
4,35937619227406E+41
4,4547909964983E+41
4,55206931032119E+41
4,65124288622632E+41
4,75234393059805E+41
4,85540510871556E+41
4,96045954977768E+41
5,06754085195808E+41
5,17668308749081E+41
5,28792080778563E+41
5,40128904857324E+41
5,51682333507975E+41
5,63455968723045E+41
5,75453462488227E+41
5,87678517308489E+41
6,00134886736996E+41
6,1282637590683E+41
6,2575684206545E+41
6,38930195111883E+41
6,52350398136582E+41
6,66021467963931E+41
6,7994747569736E+41
6,94132547267004E+41
7,085808639799E+41
7,23296663072641E+41
7,38284238266481E+41
7,535479403248E+41
7,6909217761293E+41
7,84921416660248E+41
8,0104018272452E+41
8,17453060358419E+41
8,34164693978186E+41
8,51179788434349E+41
8,68503109584484E+41
8,86139484867914E+41
9,04093803882329E+41
9,2237101896223E+41
9,40976145759156E+41
9,59914263823631E+41
9,79190517188739E+41
9,98810114955296E+41
1,0187783318785E+42
1,03910050895608E+42
1,0597820540177E+42
1,08082844231576E+42
1,10224521711736E+42
1,12403799029737E+42
1,14621244293261E+42
1,16877432589693E+42
1,19172946045723E+42
1,21508373887025E+42
1,23884312498009E+42
1,26301365481627E+42
1,28760143719245E+42
1,31261265430545E+42
1,33805356233468E+42
1,36393049204176E+42
1,39024984937033E+42
1,4170181160458E+42
1,44424185017513E+42
1,47192768684632E+42
1,5000823387277E+42
1,52871259666674E+42
1,55782533028838E+42
1,58742748859271E+42
1,6175261005519E+42
1,64812827570621E+42
1,67924120475906E+42
1,71087216017093E+42
1,74302849675199E+42
1,77571765225333E+42
1,80894714795674E+42
1,84272458926272E+42
1,87705766627672E+42
1,91195415439351E+42
1,94742191487932E+42
1,98346889545182E+42
2,02010313085773E+42
2,05733274344783E+42
2,09516594374926E+42
2,13361103103504E+42
2,17267639389045E+42
2,21237051077631E+42
2,25270195058889E+42
2,29367937321619E+42
2,3353115300907E+42
2,37760726473807E+42
2,42057551332188E+42
2,46422530518408E+42
2,50856576338099E+42
2,55360610521474E+42
2,59935564275979E+42
2,64582378338455E+42
2,69302003026766E+42
2,74095398290893E+42
2,78963533763464E+42
2,83907388809697E+42
2,8892795257674E+42
2,94026224042377E+42
2,992032120631E+42
3,04459935421486E+42
3,09797422872904E+42
3,1521671319148E+42
3,20718855215335E+42
3,26304907891053E+42
3,31975940317356E+42
3,37733031787964E+42
3,43577271833618E+42
3,49509760263227E+42
3,55531607204137E+42
3,61643933141464E+42
3,67847868956495E+42
3,74144555964103E+42
3,80535145949178E+42
3,87020801202005E+42
3,93602694552609E+42
4,00282009403989E+42
4,07059939764256E+42
4,13937690277613E+42
4,20916476254157E+42
4,27997523698478E+42
4,35182069337017E+42
4,42471360644155E+42
4,49866655866988E+42
4,57369224048782E+42
4,64980345051046E+42
4,72701309574208E+42
4,80533419176845E+42
4,88477986293453E+42
4,96536334250699E+42
5,04709797282137E+42
5,12999720541332E+42
5,21407460113386E+42
5,29934383024791E+42
5,38581867251606E+42
5,47351301725886E+42
5,56244086340362E+42
5,65261631951294E+42
5,7440536037949E+42
5,83676704409415E+42
5,93077107786396E+42
6,02608025211833E+42
6,12270922336398E+42
6,22067275751184E+42
6,31998572976748E+42
6,42066312450004E+42
6,52272003508926E+42
6,62617166375026E+42
6,73103332133533E+42
6,83732042711252E+42
6,94504850852046E+42
7,05423320089895E+42
7,16489024719478E+42
7,27703549764241E+42
7,39068490941877E+42
7,50585454627203E+42
7,62256057812357E+42
7,74081928064257E+42
7,86064703479298E+42
7,98206032635215E+42
8,10507574540052E+42
8,22970998578194E+42
8,35597984453416E+42
8,48390222128861E+42
8,61349411763924E+42
8,74477263647959E+42
8,87775498130778E+42
9,01245845549848E+42
9,14890046154163E+42
9,28709850024686E+42
9,42707016991363E+42
9,56883316546582E+42
9,71240527755046E+42
9,85780439159998E+42
1,00050484868573E+43
1,01541556353632E+43
1,03051440009045E+43
1,04580318379244E+43
1,06128374903916E+43
1,07695793906297E+43
1,09282760581051E+43
1,10889460981733E+43
1,12516082007818E+43
1,14162811391309E+43
1,15829837682886E+43
1,17517350237629E+43
1,19225539200265E+43
1,20954595489966E+43
1,22704710784664E+43
1,24476077504903E+43
1,26268888797185E+43
1,28083338516842E+43
1,29919621210386E+43
1,31777932097365E+43
1,33658467051691E+43
1,35561422582441E+43
1,37486995814125E+43
1,39435384466414E+43
1,41406786833304E+43
1,43401401761732E+43
1,45419428629609E+43
1,47461067323288E+43
1,49526518214429E+43
1,51615982136279E+43
1,53729660359337E+43
1,55867754566413E+43
1,58030466827048E+43
1,60217999571314E+43
1,62430555562958E+43
1,64668337871899E+43
1,66931549846057E+43
1,69220395082513E+43
1,71535077397977E+43
1,73875800798568E+43
1,76242769448887E+43
1,78636187640377E+43
1,81056259758954E+43
1,83503190251903E+43
1,85977183594028E+43
1,88478444253043E+43
1,91007176654194E+43
1,93563585144101E+43
1,96147873953804E+43
1,98760247161017E+43
2,01400908651557E+43
2,04070062079949E+43
2,06767910829194E+43
2,09494657969694E+43
2,12250506217299E+43
2,15035657890497E+43
2,17850314866707E+43
2,20694678537675E+43
2,23568949763961E+43
2,26473328828501E+43
2,2940801538923E+43
2,32373208430758E+43
2,3536910621508E+43
2,38395906231308E+43
2,41453805144424E+43
2,44542998743015E+43
2,47663681885997E+43
2,50816048448314E+43
2,54000291265581E+43
2,57216602077679E+43
2,60465171471267E+43
2,63746188821214E+43
2,67059842230924E+43
2,70406318471544E+43
2,73785802920043E+43
2,77198479496145E+43
2,80644530598092E+43
2,84124137037239E+43
2,8763747797145E+43
2,91184730837288E+43
2,94766071280977E+43
2,98381673088133E+43
3,02031708112222E+43
3,05716346201761E+43
3,09435755126223E+43
3,13190100500631E+43
3,1697954570884E+43
3,20804251825468E+43
3,24664377536479E+43
3,28560079058384E+43
3,32491510056055E+43
3,36458821559128E+43
3,4046216187698E+43
3,44501676512256E+43
3,48577508072935E+43
3,52689796182918E+43
3,56838677391108E+43
3,61024285078971E+43
3,65246749366568E+43
3,69506197017018E+43
3,7380275133939E+43
3,78136532089995E+43
3,82507655372069E+43
3,8691623353381E+43
3,91362375064766E+43
3,95846184490545E+43
4,00367762265827E+43
4,04927204665655E+43
4,09524603674998E+43
4,14160046876541E+43
4,18833617336708E+43
4,23545393489867E+43
4,28295449020723E+43
4,33083852744864E+43
4,3791066848743E+43
4,42775954959902E+43
4,47679765634968E+43
4,52622148619468E+43
4,57603146525358E+43
4,62622796338716E+43
4,67681129286724E+43
4,72778170702629E+43
4,77913939888656E+43
4,83088449976829E+43
4,88301707787706E+43
4,93553713686983E+43
4,98844461439943E+43
5,04173938063729E+43
5,0954212367743E+43
5,14948991349922E+43
5,20394506945468E+43
5,25878628967038E+43
5,31401308397324E+43
5,36962488537422E+43
5,42562104843164E+43
5,48200084759055E+43
5,5387634754981E+43
5,59590804129448E+43
5,65343356887908E+43
5,71133899515194E+43
5,76962316822976E+43
5,82828484563656E+43
5,88732269246833E+43
5,94673527953193E+43
6,00652108145723E+43
6,06667847478292E+43
6,12720573601503E+43
6,18810103965849E+43
6,24936245622089E+43
6,31098795018846E+43
6,37297537797381E+43
6,43532248583528E+43
6,49802690776736E+43
6,56108616336198E+43
6,6244976556405E+43
6,68825866885578E+43
6,75236636626418E+43
6,81681778786718E+43
6,88160984812229E+43
6,94673933362274E+43
7,01220290074582E+43
7,0779970732695E+43
7,14411823995688E+43
7,21056265210822E+43
7,27732642108016E+43
7,34440551577174E+43
7,41179576007702E+43
7,47949283030376E+43
7,54749225255789E+43
7,61578940009336E+43
7,68437949062714E+43
7,75325758361874E+43
7,82241857751414E+43
7,89185720695363E+43
7,96156803994315E+43
8,03154547498882E+43
8,1017837381942E+43
8,17227688032004E+43
8,24301877380591E+43
8,31400310975344E+43
8,38522339487078E+43
8,45667294837788E+43
8,52834489887209E+43
8,60023218115378E+43
8,67232753301141E+43
8,74462349196599E+43
8,81711239197395E+43
8,88978636008852E+43
8,96263731307895E+43
9,03565695400708E+43
9,108836768761E+43
9,1821680225452E+43
9,25564175632692E+43
9,32924878323816E+43
9,40297968493285E+43
9,47682480789882E+43
9,55077425972417E+43
9,62481790531737E+43
9,69894536308086E+43
9,77314600103743E+43
9,84740893290926E+43
9,92172301414866E+43
9,99607683792061E+43
1,0070458731036E+44
1,01448567498356E+44
1,0219258676024E+44
1,02936520124531E+44
1,03680239788545E+44
1,04423615075207E+44
1,05166512389339E+44
1,05908795173427E+44
1,06650323862856E+44
1,07390955840612E+44
1,08130545391435E+44
1,08868943655442E+44
1,09605998581179E+44
1,10341554878136E+44
1,11075453968685E+44
1,11807533939459E+44
1,12537629492152E+44
1,13265571893748E+44
1,1399118892616E+44
1,14714304835277E+44
1,15434740279426E+44
1,16152312277222E+44
1,16866834154816E+44
1,17578115492528E+44
1,18285962070866E+44
1,18990175815914E+44
1,19690554744094E+44
1,2038689290629E+44
1,2107898033133E+44
1,21766602968814E+44
1,22449542631301E+44
1,23127576935816E+44
1,23800479244705E+44
1,2446801860581E+44
1,25129959691964E+44
1,25786062739799E+44
1,26436083487866E+44
1,27079773114049E+44
1,27716878172279E+44
1,28347140528532E+44
1,28970297296107E+44
1,29586080770184E+44
1,3019421836164E+44
1,30794432530139E+44
1,31386440716459E+44
1,31969955274081E+44
1,3254468340001E+44
1,3311032706483E+44
1,33666582941987E+44
1,34213142336287E+44
1,34749691111609E+44
1,3527590961782E+44
1,35791472616892E+44
1,36296049208198E+44
1,36789302753002E+44
1,37270890798118E+44
1,37740464998737E+44
1,38197671040412E+44
1,38642148560199E+44
1,39073531066941E+44
1,39491445860686E+44
1,39895513951238E+44
1,40285349975828E+44
1,40660562115892E+44
1,41020752012969E+44
1,41365514683677E+44
1,41694438433794E+44
1,4200710477141E+44
1,42303088319159E+44
1,42581956725509E+44
1,42843270575111E+44
1,43086583298197E+44
1,43311441079016E+44
1,43517382763299E+44
1,43703939764747E+44
1,43870635970537E+44
1,44016987645824E+44
1,44142503337249E+44
1,44246683775425E+44
1,44329021776408E+44
1,44389002142133E+44
1,44426101559812E+44
1,44439788500286E+44
1,44429523115313E+44
1,44394757133793E+44
1,44334933756915E+44
1,44249487552218E+44
1,44137844346561E+44
1,4399942111798E+44
1,43833625886434E+44
1,43639857603434E+44
1,43417506040528E+44
1,43165951676644E+44
1,42884565584289E+44
1,42572709314574E+44
1,42229734781068E+44
1,41854984142475E+44
1,41447789684109E+44
1,41007473698172E+44
1,40533348362812E+44
1,40024715619963E+44
1,39480867051947E+44
1,38901083756828E+44
1,38284636222516E+44
1,37630784199602E+44
1,3693877657291E+44
1,36207851231776E+44
1,35437234939009E+44
1,34626143198558E+44
1,3377378012185E+44
1,32879338292796E+44
1,31941998631461E+44
1,30960930256366E+44
1,29935290345443E+44
1,28864223995595E+44
1,27746864080875E+44
1,2658233110927E+44
1,25369733078062E+44
1,24108165327772E+44
1,22796710394672E+44
1,21434437861839E+44
1,20020404208759E+44
1,18553652659455E+44
1,17033213029133E+44
1,15458101569332E+44
1,13827320811567E+44
1,12139859409445E+44
1,10394691979258E+44
1,08590778939024E+44
1,06727066345969E+44
1,04802485732441E+44
1,02815953940238E+44
1,00766372953344E+44
9,86526297290448E+43
9,64735960274306E+43
9,42281282392589E+43
9,19150672121683E+43
8,95332380752276E+43
8,70814500618107E+43
8,45584963307825E+43
8,19631537859777E+43
7,92941828939658E+43
7,6550327500083E+43
7,37303146427215E+43
7,08328543658557E+43
6,78566395297992E+43
6,48003456201715E+43
6,16626305550675E+43
5,84421344904037E+43
5,51374796234407E+43
5,17472699944567E+43
4,8270091286564E+43
4,47045106236464E+43
4,10490763664116E+43
3,73023179065368E+43
3,34627454588963E+43
2,95288498518513E+43
2,54991023155919E+43
2,13719542685159E+43
1,71458371016198E+43
1,28191619609004E+43
8,39031952773986E+42
3,85767979726603E+42
-7,8040814533622E+41
-5,52561635056843E+42
-1,03796382324414E+43
-1,53441887983864E+43
-2,04210048812818E+43
-2,56118453735979E+43
-3,09184914636877E+43
-3,6342746874231E+43
-4,18864381028618E+43
-4,75514146649798E+43
-5,33395493387714E+43
-5,92527384124637E+43
-6,52929019338129E+43
-7,14619839618591E+43
-7,77619528209528E+43
-8,41948013570863E+43
-9,07625471965284E+43
-9,74672330067964E+43
-1,04310926759971E+44
-1,11295721998384E+44
-1,1842373810269E+44
-1,25697120562334E+44
-1,33118041248446E+44
-1,4068869868918E+44
-1,48411318347499E+44
-1,5628815290145E+44
-1,64321482526924E+44
-1,72513615182938E+44
-1,80866886899452E+44
-1,89383662067725E+44
-1,98066333733267E+44
-2,0691732389136E+44
-2,15939083785204E+44
-2,25134094206685E+44
-2,34504865799807E+44
-2,44053939366777E+44
-2,53783886176796E+44
-2,63697308277549E+44
-2,73796838809436E+44
-2,8408514232255E+44
-2,94564915096424E+44
-3,05238885462577E+44
-3,16109814129867E+44
-3,27180494512691E+44
-3,38453753062017E+44
-3,49932449599321E+44
-3,61619477653403E+44
-3,7351776480013E+44
-3,85630273005112E+44
-3,97959998969358E+44
-4,105099744779E+44
-4,23283266751429E+44
-4,3628297880096E+44
-4,49512249785559E+44
-4,6297425537312E+44
-4,76672208104266E+44
-4,90609357759337E+44
-5,04788991728557E+44
-5,19214435385336E+44
-5,33889052462771E+44
-5,48816245433355E+44
-5,63999455891931E+44
-5,79442164941892E+44
-5,95147893584656E+44
-6,11120203112476E+44
-6,27362695504549E+44
-6,43879013826492E+44
-6,60672842633193E+44
-6,77747908375071E+44
-6,95107979807752E+44
-7,12756868405209E+44
-7,30698428776361E+44
-7,48936559085196E+44
-7,67475201474403E+44
-7,86318342492567E+44
-8,05470013524924E+44
-8,24934291227751E+44
-8,44715297966354E+44
-8,64817202256721E+44
-8,85244219210868E+44
-9,06000610985873E+44
-9,2709068723666E+44
-9,48518805572524E+44
-9,70289372017473E+44
-9,92406841474352E+44
-1,01487571819283E+45
-1,03770055624123E+45
-1,06088595998231E+45
-1,08443658455289E+45
-1,10835713634747E+45
-1,13265237350586E+45
-1,15732710640475E+45
-1,18238619815335E+45
-1,20783456509312E+45
-1,23367717730151E+45
-1,25991905909992E+45
-1,28656528956573E+45
-1,31362100304856E+45
-1,34109138969072E+45
-1,36898169595186E+45
-1,39729722513798E+45
-1,42604333793463E+45
-1,45522545294448E+45
-1,48484904722931E+45
-1,51491965685627E+45
-1,54544287744861E+45
-1,57642436474093E+45
-1,60786983513875E+45
-1,63978506628276E+45
-1,67217589761748E+45
-1,70504823096455E+45
-1,73840803110064E+45
-1,77226132633995E+45
-1,80661420912141E+45
-1,84147283660056E+45
-1,87684343124616E+45
-1,91273228144161E+45
-1,94914574209109E+45
-1,98609023523058E+45
-2,02357225064376E+45
-2,06159834648272E+45
-2,10017514989371E+45
-2,13930935764778E+45
-2,17900773677644E+45
-2,21927712521232E+45
-2,26012443243495E+45
-2,3015566401216E+45
-2,34358080280328E+45
-2,38620404852584E+45
-2,42943357951639E+45
-2,47327667285485E+45
-2,51774068115081E+45
-2,56283303322574E+45
-2,60856123480051E+45
-2,65493286918825E+45
-2,7019555979927E+45
-2,749637161812E+45
-2,79798538094792E+45
-2,84700815612065E+45
-2,89671346918919E+45
-2,94710938387727E+45
-2,99820404650495E+45
-3,05000568672594E+45
-3,1025226182705E+45
-3,15576323969423E+45
-3,20973603513261E+45
-3,26444957506131E+45
-3,31991251706246E+45
-3,37613360659675E+45
-3,43312167778153E+45
-3,49088565417486E+45
-3,54943454956558E+45
-3,60877746876951E+45
-3,66892360843166E+45
-3,72988225783464E+45
-3,79166279971327E+45
-3,85427471107537E+45
-3,91772756402886E+45
-3,98203102661511E+45
-4,04719486364871E+45
-4,11322893756359E+45
-4,18014320926559E+45
-4,24794773899147E+45
-4,3166526871745E+45
-4,38626831531653E+45
-4,45680498686674E+45
-4,52827316810699E+45
-4,60068342904389E+45
-4,67404644430754E+45
-4,74837299405712E+45
-4,82367396489327E+45
-4,89996035077733E+45
-4,97724325395748E+45
-5,05553388590186E+45
-5,13484356823868E+45
-5,21518373370333E+45
-5,2965659270927E+45
-5,37900180622642E+45
-5,46250314291556E+45
-5,5470818239383E+45
-5,63274985202302E+45
-5,71951934683869E+45
-5,80740254599259E+45
-5,89641180603546E+45
-5,98655960347411E+45
-6,0778585357916E+45
-6,17032132247478E+45
-6,26396080604977E+45
-6,35878995312476E+45
-6,45482185544069E+45
-6,55206973092966E+45
-6,65054692478112E+45
-6,7502669105159E+45
-6,8512432910682E+45
-6,95348979987538E+45
-7,05702030197598E+45
-7,16184879511564E+45
-7,26798941086109E+45
-7,37545641572243E+45
-7,48426421228345E+45
-7,59442734034044E+45
-7,70596047804893E+45
-7,81887844307927E+45
-7,93319619378024E+45
-8,04892883035132E+45
